Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Alcoholic beverages,Spirits,1959/06/01,2381,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/07/01,2371,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/08/01,2361,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/09/01,2365,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/10/01,2356,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/11/01,2300,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/12/01,2350,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/01/01,2289,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/02/01,2273,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/03/01,2284,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/04/01,2292,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/05/01,2265,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/06/01,2279,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/07/01,2307,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/08/01,2232,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/09/01,2228,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/10/01,2235,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/11/01,2275,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1960/12/01,2234,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/01/01,2272,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/02/01,2263,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/03/01,2248,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/04/01,2282,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/05/01,2256,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/06/01,2268,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/07/01,2232,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/08/01,2229,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/09/01,2247,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/10/01,2251,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/11/01,2264,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1961/12/01,2291,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/01/01,2328,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/02/01,2302,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/03/01,2262,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/04/01,2239,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/05/01,2265,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/06/01,2259,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/07/01,2289,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/08/01,2339,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/09/01,2367,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/10/01,2391,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/11/01,2445,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1962/12/01,2466,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/01/01,2529,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/02/01,2572,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/03/01,2646,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/04/01,2704,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/05/01,2747,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/06/01,2805,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/07/01,2876,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/08/01,2905,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/09/01,2867,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/10/01,2916,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/11/01,2925,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1963/12/01,2948,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/01/01,2894,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/02/01,2846,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/03/01,2846,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/04/01,2833,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/05/01,2851,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/06/01,2838,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/07/01,2838,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/08/01,2861,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/09/01,2864,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/10/01,2885,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/11/01,2904,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1964/12/01,2967,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/01/01,2954,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/02/01,3019,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/03/01,3017,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/04/01,3083,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/05/01,3153,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/06/01,3191,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/07/01,3241,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/08/01,3234,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/09/01,3262,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/10/01,3363,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/11/01,3372,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1965/12/01,3378,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/01/01,3414,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/02/01,3446,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/03/01,3420,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/04/01,3514,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/05/01,3404,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/06/01,3418,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/07/01,3411,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/08/01,3407,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/09/01,3454,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/10/01,3394,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/11/01,3428,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1966/12/01,3455,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/01/01,3437,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/02/01,3472,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/03/01,3468,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/04/01,3436,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/05/01,3388,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/06/01,3416,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/07/01,3334,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/08/01,3436,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/09/01,3500,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/10/01,3498,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/11/01,3518,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1967/12/01,3620,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/01/01,3661,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/02/01,3700,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/03/01,3920,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/04/01,3812,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/05/01,4004,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/06/01,4011,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/07/01,4101,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/08/01,4121,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/09/01,4193,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/10/01,4278,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/11/01,4359,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1968/12/01,4231,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/01/01,4521,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/02/01,4462,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/03/01,4431,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/04/01,4501,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/05/01,4533,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/06/01,4563,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/07/01,4600,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/08/01,4643,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/09/01,4528,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/10/01,4595,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/11/01,4612,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1969/12/01,4577,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/01/01,4785,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/02/01,4687,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/03/01,4764,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/04/01,4863,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/05/01,4859,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/06/01,4803,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/07/01,4852,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/08/01,4932,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/09/01,4903,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/10/01,4814,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/11/01,4918,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1970/12/01,4864,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/01/01,5051,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/02/01,5011,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/03/01,5019,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/04/01,5012,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/05/01,5066,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/06/01,5280,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/07/01,5175,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/08/01,5223,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/09/01,5357,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/10/01,5436,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/11/01,5509,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1971/12/01,5690,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/01/01,5621,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/02/01,5794,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/03/01,6160,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/04/01,6104,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/05/01,6103,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/06/01,6175,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/07/01,6270,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/08/01,6245,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/09/01,6337,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/10/01,6496,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/11/01,6425,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1972/12/01,6354,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/01/01,6453,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/02/01,6569,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/03/01,6513,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/04/01,6468,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/05/01,6567,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/06/01,6607,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/07/01,6641,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/08/01,6580,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/09/01,6573,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/10/01,6558,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/11/01,6580,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1973/12/01,6786,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/01/01,6749,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/02/01,6782,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/03/01,6829,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/04/01,6899,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/05/01,6856,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/06/01,6840,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/07/01,7006,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/08/01,7155,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/09/01,7193,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/10/01,7189,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/11/01,7290,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1974/12/01,7240,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/01/01,7322,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/02/01,7338,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/03/01,7415,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/04/01,7387,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/05/01,7617,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/06/01,7655,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/07/01,7680,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/08/01,7709,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/09/01,7741,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/10/01,7746,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/11/01,7770,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1975/12/01,7712,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/01/01,544,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/02/01,539,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/03/01,537,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/04/01,524,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/05/01,543,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/06/01,551,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/07/01,550,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/08/01,549,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/09/01,552,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/10/01,552,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/11/01,542,2023/08/30 08:26:00
Alcoholic beverages,Wine,1959/12/01,557,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/01/01,544,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/02/01,541,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/03/01,546,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/04/01,550,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/05/01,547,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/06/01,554,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/07/01,566,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/08/01,552,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/09/01,555,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/10/01,561,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/11/01,575,2023/08/30 08:26:00
Alcoholic beverages,Wine,1960/12/01,569,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/01/01,580,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/02/01,578,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/03/01,576,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/04/01,587,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/05/01,584,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/06/01,590,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/07/01,587,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/08/01,592,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/09/01,603,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/10/01,610,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/11/01,620,2023/08/30 08:26:00
Alcoholic beverages,Wine,1961/12/01,633,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/01/01,654,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/02/01,660,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/03/01,659,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/04/01,660,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/05/01,672,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/06/01,672,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/07/01,680,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/08/01,692,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/09/01,695,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/10/01,695,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/11/01,701,2023/08/30 08:26:00
Alcoholic beverages,Wine,1962/12/01,696,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/01/01,699,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/02/01,694,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/03/01,699,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/04/01,701,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/05/01,701,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/06/01,705,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/07/01,717,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/08/01,718,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/09/01,706,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/10/01,717,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/11/01,721,2023/08/30 08:26:00
Alcoholic beverages,Wine,1963/12/01,730,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/01/01,727,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/02/01,728,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/03/01,738,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/04/01,743,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/05/01,753,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/06/01,753,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/07/01,755,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/08/01,760,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/09/01,759,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/10/01,760,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/11/01,758,2023/08/30 08:26:00
Alcoholic beverages,Wine,1964/12/01,766,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/01/01,753,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/02/01,759,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/03/01,748,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/04/01,754,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/05/01,761,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/06/01,760,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/07/01,765,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/08/01,756,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/09/01,756,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/10/01,774,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/11/01,773,2023/08/30 08:26:00
Alcoholic beverages,Wine,1965/12/01,773,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/01/01,782,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/02/01,789,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/03/01,784,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/04/01,806,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/05/01,780,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/06/01,784,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/07/01,783,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/08/01,782,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/09/01,793,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/10/01,780,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/11/01,787,2023/08/30 08:26:00
Alcoholic beverages,Wine,1966/12/01,794,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/01/01,792,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/02/01,803,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/03/01,804,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/04/01,797,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/05/01,786,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/06/01,791,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/07/01,769,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/08/01,790,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/09/01,801,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/10/01,797,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/11/01,796,2023/08/30 08:26:00
Alcoholic beverages,Wine,1967/12/01,814,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/01/01,819,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/02/01,821,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/03/01,865,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/04/01,835,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/05/01,872,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/06/01,868,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/07/01,884,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/08/01,884,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/09/01,897,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/10/01,913,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/11/01,929,2023/08/30 08:26:00
Alcoholic beverages,Wine,1968/12/01,901,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/01/01,959,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/02/01,939,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/03/01,929,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/04/01,943,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/05/01,951,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/06/01,962,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/07/01,977,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/08/01,994,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/09/01,979,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/10/01,1005,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/11/01,1022,2023/08/30 08:26:00
Alcoholic beverages,Wine,1969/12/01,1028,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/01/01,1083,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/02/01,1068,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/03/01,1096,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/04/01,1133,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/05/01,1149,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/06/01,1154,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/07/01,1185,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/08/01,1226,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/09/01,1241,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/10/01,1238,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/11/01,1286,2023/08/30 08:26:00
Alcoholic beverages,Wine,1970/12/01,1289,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/01/01,1360,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/02/01,1373,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/03/01,1396,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/04/01,1412,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/05/01,1443,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/06/01,1517,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/07/01,1496,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/08/01,1517,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/09/01,1559,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/10/01,1581,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/11/01,1597,2023/08/30 08:26:00
Alcoholic beverages,Wine,1971/12/01,1641,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/01/01,1606,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/02/01,1636,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/03/01,1724,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/04/01,1694,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/05/01,1681,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/06/01,1692,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/07/01,1712,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/08/01,1701,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/09/01,1725,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/10/01,1770,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/11/01,1754,2023/08/30 08:26:00
Alcoholic beverages,Wine,1972/12/01,1741,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/01/01,1772,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/02/01,1806,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/03/01,1796,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/04/01,1791,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/05/01,1830,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/06/01,1857,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/07/01,1879,2023/08/30 08:26:00
Alcoholic beverages,Wine,1973/08/01,1878,2023/08/30 08:26:00
