Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Cereals and bakery products,Bakery products,2006/11/01,70644,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/12/01,71612,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/01/01,71920,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/02/01,71862,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/03/01,72027,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/04/01,72272,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/05/01,71874,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/06/01,71970,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/07/01,72687,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/08/01,72737,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/09/01,73522,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/10/01,73910,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/11/01,75122,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2007/12/01,75442,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/01/01,75962,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/02/01,75775,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/03/01,76142,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/04/01,77096,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/05/01,77355,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/06/01,77326,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/07/01,77500,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/08/01,77459,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/09/01,76924,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/10/01,76940,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/11/01,77176,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2008/12/01,76273,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/01/01,77204,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/02/01,76768,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/03/01,76766,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/04/01,76417,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/05/01,76507,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/06/01,76393,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/07/01,76083,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/08/01,76012,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/09/01,76434,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/10/01,76344,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/11/01,75729,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2009/12/01,75556,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/01/01,75445,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/02/01,76579,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/03/01,75561,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/04/01,75250,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/05/01,75229,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/06/01,74696,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/07/01,74890,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/08/01,75179,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/09/01,75555,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/10/01,75626,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/11/01,76709,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2010/12/01,76141,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/01/01,77757,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/02/01,78323,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/03/01,78718,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/04/01,79855,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/05/01,79534,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/06/01,80374,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/07/01,80693,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/08/01,80815,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/09/01,80595,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/10/01,80659,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/11/01,80526,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2011/12/01,79108,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/01/01,80766,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/02/01,80528,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/03/01,80577,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/04/01,80736,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/05/01,80728,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/06/01,80768,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/07/01,80962,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/08/01,80626,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/09/01,80504,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/10/01,80840,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/11/01,80407,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2012/12/01,79341,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/01/01,80653,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/02/01,81384,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/03/01,81299,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/04/01,80592,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/05/01,80846,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/06/01,80666,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/07/01,81110,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/08/01,80831,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/09/01,81068,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/10/01,80372,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/11/01,80639,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2013/12/01,81983,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/01/01,81307,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/02/01,81793,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/03/01,81687,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/04/01,81960,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/05/01,82133,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/06/01,82610,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/07/01,82757,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/08/01,82941,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/09/01,83348,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/10/01,83791,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/11/01,84155,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2014/12/01,85170,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/01/01,84281,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/02/01,84305,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/03/01,84267,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/04/01,83830,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/05/01,83913,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/06/01,84306,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/07/01,84582,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/08/01,84702,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/09/01,85099,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/10/01,84294,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/11/01,84787,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2015/12/01,85548,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/01/01,84531,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/02/01,85713,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/03/01,85127,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/04/01,85844,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/05/01,86011,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/06/01,86223,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/07/01,85792,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/08/01,85964,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/09/01,85617,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/10/01,86375,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/11/01,86496,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2016/12/01,86722,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/01/01,86540,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/02/01,86265,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/03/01,86859,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/04/01,87129,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/05/01,86655,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/06/01,87313,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/07/01,87408,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/08/01,87821,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/09/01,88552,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/10/01,88817,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/11/01,89556,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2017/12/01,91171,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/01/01,90709,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/02/01,90602,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/03/01,90917,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/04/01,90719,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/05/01,91990,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/06/01,91593,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/07/01,92216,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/08/01,92557,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/09/01,92397,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/10/01,92710,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/11/01,92929,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2018/12/01,90501,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/01/01,92356,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/02/01,90704,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/03/01,92110,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/04/01,92662,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/05/01,93010,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/06/01,93468,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/07/01,94461,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/08/01,94688,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/09/01,93780,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/10/01,93915,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/11/01,93863,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2019/12/01,93824,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/05/01,27439,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/06/01,27313,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/07/01,27310,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/08/01,27365,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/09/01,27433,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/10/01,27414,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/11/01,27280,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/12/01,27432,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/01/01,27169,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/02/01,27174,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/03/01,27234,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/04/01,27021,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/05/01,27056,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/06/01,27022,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/07/01,27099,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/08/01,26947,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/09/01,26853,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/10/01,27003,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/11/01,27240,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2002/12/01,27133,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/01/01,27673,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/02/01,27964,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/03/01,28162,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/04/01,28365,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/05/01,28235,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/06/01,28776,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/07/01,29138,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/08/01,29372,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/09/01,29346,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/10/01,29346,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/11/01,29491,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2003/12/01,29469,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/01/01,29983,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/02/01,29671,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/03/01,30002,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/04/01,30009,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/05/01,30285,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/06/01,30159,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/07/01,30260,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/08/01,30432,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/09/01,30662,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/10/01,30864,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/11/01,31106,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2004/12/01,31285,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/01/01,31538,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/02/01,31566,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/03/01,31712,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/04/01,32058,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/05/01,32187,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/06/01,32356,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/07/01,32487,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/08/01,32786,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/09/01,33015,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/10/01,33294,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/11/01,33429,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2005/12/01,33508,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/01/01,33569,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/02/01,34006,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/03/01,34034,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/04/01,34343,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/05/01,34534,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/06/01,34663,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/07/01,34829,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/08/01,35082,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/09/01,35070,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/10/01,35708,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/11/01,35604,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2006/12/01,36081,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/01/01,36193,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/02/01,36389,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/03/01,36543,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/04/01,36601,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/05/01,36763,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/06/01,37049,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/07/01,37365,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/08/01,37232,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/09/01,37452,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/10/01,37638,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/11/01,38034,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2007/12/01,38339,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/01/01,38645,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/02/01,38782,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/03/01,39161,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/04/01,39831,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/05/01,40085,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/06/01,40333,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/07/01,40647,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/08/01,40933,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/09/01,40897,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/10/01,41099,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/11/01,41349,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2008/12/01,41295,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/01/01,41929,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/02/01,41443,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/03/01,41542,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/04/01,41778,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/05/01,41969,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/06/01,42042,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/07/01,42054,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/08/01,41904,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/09/01,42069,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/10/01,42087,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/11/01,41860,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2009/12/01,42206,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/01/01,41958,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/02/01,42696,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/03/01,42180,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/04/01,42096,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/05/01,42050,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/06/01,41731,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/07/01,41773,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/08/01,41947,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/09/01,42233,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/10/01,42139,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/11/01,42726,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2010/12/01,42724,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/01/01,43150,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/02/01,43404,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/03/01,43532,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/04/01,44115,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/05/01,43789,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/06/01,44191,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/07/01,44376,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/08/01,44668,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/09/01,44667,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/10/01,44948,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/11/01,45130,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2011/12/01,45107,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/01/01,45521,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/02/01,45643,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/03/01,46004,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/04/01,46300,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/05/01,46317,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/06/01,46428,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/07/01,46733,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/08/01,46790,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/09/01,47023,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/10/01,47408,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/11/01,47466,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2012/12/01,47533,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/01/01,47583,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/02/01,47958,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/03/01,47770,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/04/01,47514,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/05/01,47858,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/06/01,47869,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/07/01,48060,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/08/01,47903,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/09/01,47992,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/10/01,47936,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/11/01,47864,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2013/12/01,48229,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/01/01,48411,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/02/01,48434,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/03/01,48391,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/04/01,48457,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/05/01,48548,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/06/01,48770,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/07/01,48826,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/08/01,48964,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/09/01,49128,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/10/01,49314,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/11/01,49420,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2014/12/01,49502,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/01/01,49730,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/02/01,49818,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/03/01,49735,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/04/01,49496,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/05/01,49515,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/06/01,49691,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/07/01,49822,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/08/01,49823,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/09/01,49996,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/10/01,49688,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/11/01,50050,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2015/12/01,50058,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/01/01,50193,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/02/01,50350,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/03/01,49922,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/04/01,50511,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/05/01,50573,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/06/01,50776,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/07/01,50461,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/08/01,50604,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/09/01,50537,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/10/01,50824,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/11/01,50705,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2016/12/01,50844,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/01/01,50998,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/02/01,51097,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/03/01,51451,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/04/01,51567,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/05/01,51477,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/06/01,51683,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/07/01,51681,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/08/01,51981,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/09/01,52328,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/10/01,52368,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/11/01,52507,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2017/12/01,53178,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2018/01/01,52855,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2018/02/01,52811,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2018/03/01,52912,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2018/04/01,52989,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2018/05/01,53452,2023/08/30 08:26:00
